#curie_map:
#  BRENDA: http://purl.obolibrary.org/obo/BRENDA_
#  KEGG_REACTION: http://purl.obolibrary.org/obo/KEGG_REACTION_
#  RESID: http://purl.obolibrary.org/obo/RESID_
#  Wikipedia: http://purl.obolibrary.org/obo/Wikipedia_
#  RHEA: http://purl.obolibrary.org/obo/RHEA_
#  UniPathway: http://purl.obolibrary.org/obo/UniPathway_
#  MetaCyc: http://purl.obolibrary.org/obo/MetaCyc_
#  UM-BBD_reactionID: http://purl.obolibrary.org/obo/UM-BBD_reactionID_
#  UM-BBD_enzymeID: http://purl.obolibrary.org/obo/UM-BBD_enzymeID_
#  TC: http://purl.obolibrary.org/obo/TC_
#  SABIO-RK: http://purl.obolibrary.org/obo/SABIO-RK_
#  EC: http://purl.obolibrary.org/obo/EC_
#  PMID: http://purl.obolibrary.org/obo/PMID_
#  GO: http://purl.obolibrary.org/obo/GO_
#  Reactome: http://purl.obolibrary.org/obo/Reactome_
subject_id	subject_label	predicate_id	object_id	object_label	match_type	confidence	comment
GO:0034018	ascopyrone tautomerase activity	skos:exactMatch	RHEA:22568		xref	0.5	
GO:0034020	neoxanthin synthase activity	skos:exactMatch	EC:5.3.99.9		xref	0.5	
GO:0034020	neoxanthin synthase activity	skos:exactMatch	KEGG_REACTION:R06948		xref	0.5	
GO:0034020	neoxanthin synthase activity	skos:exactMatch	MetaCyc:RXN1F-155		xref	0.5	
GO:0034020	neoxanthin synthase activity	skos:exactMatch	RHEA:10128		xref	0.5	
GO:0034022	3-(hydroxyamino)phenol mutase activity	skos:exactMatch	EC:5.4.4.3		xref	0.5	
GO:0034022	3-(hydroxyamino)phenol mutase activity	skos:exactMatch	KEGG_REACTION:R06988		xref	0.5	
GO:0034022	3-(hydroxyamino)phenol mutase activity	skos:exactMatch	MetaCyc:5.4.4.3-RXN		xref	0.5	
GO:0034022	3-(hydroxyamino)phenol mutase activity	skos:exactMatch	RHEA:20577		xref	0.5	
GO:0034022	3-(hydroxyamino)phenol mutase activity	skos:exactMatch	UM-BBD_enzymeID:e0953		xref	0.5	
GO:0034023	5-(carboxyamino)imidazole ribonucleotide mutase activity	skos:exactMatch	EC:5.4.99.18		xref	0.5	
GO:0034023	5-(carboxyamino)imidazole ribonucleotide mutase activity	skos:exactMatch	MetaCyc:5.4.99.18-RXN		xref	0.5	
GO:0034023	5-(carboxyamino)imidazole ribonucleotide mutase activity	skos:exactMatch	RHEA:13193		xref	0.5	
GO:0034024	glutamate-putrescine ligase activity	skos:exactMatch	EC:6.3.1.11		xref	0.5	
GO:0034024	glutamate-putrescine ligase activity	skos:exactMatch	KEGG_REACTION:R07414		xref	0.5	
GO:0034024	glutamate-putrescine ligase activity	skos:exactMatch	MetaCyc:RXN0-3901		xref	0.5	
GO:0034024	glutamate-putrescine ligase activity	skos:exactMatch	RHEA:13633		xref	0.5	
GO:0034025	D-aspartate ligase activity	skos:exactMatch	EC:6.3.1.12		xref	0.5	
GO:0034025	D-aspartate ligase activity	skos:exactMatch	MetaCyc:6.3.1.12-RXN		xref	0.5	
GO:0034025	D-aspartate ligase activity	skos:exactMatch	RHEA:10752		xref	0.5	
GO:0034026	L-amino-acid alpha-ligase activity	skos:exactMatch	EC:6.3.2.49		xref	0.5	
GO:0034026	L-amino-acid alpha-ligase activity	skos:exactMatch	MetaCyc:6.3.2.28-RXN		xref	0.5	
GO:0034026	L-amino-acid alpha-ligase activity	skos:exactMatch	RHEA:44332		xref	0.5	
GO:0034027	(carboxyethyl)arginine beta-lactam-synthase activity	skos:exactMatch	EC:6.3.3.4		xref	0.5	
GO:0034027	(carboxyethyl)arginine beta-lactam-synthase activity	skos:exactMatch	KEGG_REACTION:R05467		xref	0.5	
GO:0034027	(carboxyethyl)arginine beta-lactam-synthase activity	skos:exactMatch	MetaCyc:6.3.3.4-RXN		xref	0.5	
GO:0034027	(carboxyethyl)arginine beta-lactam-synthase activity	skos:exactMatch	RHEA:23620		xref	0.5	
GO:0034028	5-(carboxyamino)imidazole ribonucleotide synthase activity	skos:exactMatch	EC:6.3.4.18		xref	0.5	
GO:0034028	5-(carboxyamino)imidazole ribonucleotide synthase activity	skos:exactMatch	KEGG_REACTION:R07404		xref	0.5	
GO:0034028	5-(carboxyamino)imidazole ribonucleotide synthase activity	skos:exactMatch	MetaCyc:RXN0-742		xref	0.5	
GO:0034028	5-(carboxyamino)imidazole ribonucleotide synthase activity	skos:exactMatch	RHEA:19317		xref	0.5	
GO:0034029	2-oxoglutarate carboxylase activity	skos:exactMatch	EC:6.4.1.7		xref	0.5	
GO:0034029	2-oxoglutarate carboxylase activity	skos:exactMatch	KEGG_REACTION:R08201		xref	0.5	
GO:0034029	2-oxoglutarate carboxylase activity	skos:exactMatch	MetaCyc:RXN-8457		xref	0.5	
GO:0034029	2-oxoglutarate carboxylase activity	skos:exactMatch	RHEA:20425		xref	0.5	
GO:0034038	deoxyhypusine synthase activity	skos:exactMatch	EC:2.5.1.46		xref	0.5	
GO:0034038	deoxyhypusine synthase activity	skos:exactMatch	MetaCyc:2.5.1.46-RXN		xref	0.5	
GO:0034038	deoxyhypusine synthase activity	skos:exactMatch	RHEA:33299		xref	0.5	
GO:0034071	aminoglycoside phosphotransferase activity	skos:exactMatch	EC:2.7.1.-		xref	0.5	
GO:0034074	marneral synthase activity	skos:exactMatch	MetaCyc:RXN-9664		xref	0.5	
GO:0034074	marneral synthase activity	skos:exactMatch	RHEA:31875		xref	0.5	
GO:0034075	arabidiol synthase activity	skos:exactMatch	EC:4.2.1.124		xref	0.5	
GO:0034075	arabidiol synthase activity	skos:exactMatch	MetaCyc:RXN-9684		xref	0.5	
GO:0034075	arabidiol synthase activity	skos:exactMatch	RHEA:31035		xref	0.5	
GO:0034200	D,D-heptose 1,7-bisphosphate phosphatase activity	skos:exactMatch	MetaCyc:RXN0-4361		xref	0.5	
GO:0034200	D,D-heptose 1,7-bisphosphate phosphatase activity	skos:exactMatch	RHEA:28518		xref	0.5	
GO:0034256	chlorophyll(ide) b reductase activity	skos:exactMatch	EC:1.1.1.294		xref	0.5	
GO:0034256	chlorophyll(ide) b reductase activity	skos:exactMatch	MetaCyc:RXN-7678		xref	0.5	
GO:0034277	ent-cassa-12,15-diene synthase activity	skos:exactMatch	EC:4.2.3.28		xref	0.5	
GO:0034277	ent-cassa-12,15-diene synthase activity	skos:exactMatch	KEGG_REACTION:R09119		xref	0.5	
GO:0034277	ent-cassa-12,15-diene synthase activity	skos:exactMatch	MetaCyc:RXN-4881		xref	0.5	
GO:0034277	ent-cassa-12,15-diene synthase activity	skos:exactMatch	RHEA:25532		xref	0.5	
GO:0034278	stemar-13-ene synthase activity	skos:exactMatch	EC:4.2.3.33		xref	0.5	
GO:0034278	stemar-13-ene synthase activity	skos:exactMatch	KEGG_REACTION:R09115		xref	0.5	
GO:0034278	stemar-13-ene synthase activity	skos:exactMatch	MetaCyc:RXN-4882		xref	0.5	
GO:0034278	stemar-13-ene synthase activity	skos:exactMatch	RHEA:25552		xref	0.5	
GO:0034279	syn-pimara-7,15-diene synthase activity	skos:exactMatch	EC:4.2.3.35		xref	0.5	
GO:0034279	syn-pimara-7,15-diene synthase activity	skos:exactMatch	KEGG_REACTION:R09117		xref	0.5	
GO:0034279	syn-pimara-7,15-diene synthase activity	skos:exactMatch	MetaCyc:RXN-4883		xref	0.5	
GO:0034279	syn-pimara-7,15-diene synthase activity	skos:exactMatch	RHEA:25560		xref	0.5	
GO:0034280	ent-sandaracopimaradiene synthase activity	skos:exactMatch	EC:4.2.3.29		xref	0.5	
GO:0034280	ent-sandaracopimaradiene synthase activity	skos:exactMatch	KEGG_REACTION:R09120		xref	0.5	
GO:0034280	ent-sandaracopimaradiene synthase activity	skos:exactMatch	MetaCyc:RXN-4884		xref	0.5	
GO:0034280	ent-sandaracopimaradiene synthase activity	skos:exactMatch	RHEA:25536		xref	0.5	
GO:0034282	ent-pimara-8(14),15-diene synthase activity	skos:exactMatch	EC:4.2.3.30		xref	0.5	
GO:0034282	ent-pimara-8(14),15-diene synthase activity	skos:exactMatch	KEGG_REACTION:R09121		xref	0.5	
GO:0034282	ent-pimara-8(14),15-diene synthase activity	skos:exactMatch	MetaCyc:RXN-7788		xref	0.5	
GO:0034282	ent-pimara-8(14),15-diene synthase activity	skos:exactMatch	RHEA:25540		xref	0.5	
GO:0034283	syn-stemod-13(17)-ene synthase activity	skos:exactMatch	EC:4.2.3.34		xref	0.5	
GO:0034283	syn-stemod-13(17)-ene synthase activity	skos:exactMatch	KEGG_REACTION:R09116		xref	0.5	
GO:0034283	syn-stemod-13(17)-ene synthase activity	skos:exactMatch	MetaCyc:RXN-9291		xref	0.5	
GO:0034283	syn-stemod-13(17)-ene synthase activity	skos:exactMatch	RHEA:25556		xref	0.5	
GO:0034317	nicotinic acid riboside kinase activity	skos:exactMatch	MetaCyc:RXN-8443		xref	0.5	
GO:0034386	4-aminobutyrate:2-oxoglutarate transaminase activity	skos:exactMatch	EC:2.6.1.19		xref	0.5	
GO:0034386	4-aminobutyrate:2-oxoglutarate transaminase activity	skos:exactMatch	MetaCyc:GABATRANSAM-RXN		xref	0.5	
GO:0034387	4-aminobutyrate:pyruvate transaminase activity	skos:exactMatch	EC:2.6.1.96		xref	0.5	
GO:0034387	4-aminobutyrate:pyruvate transaminase activity	skos:exactMatch	MetaCyc:RXN-6902		xref	0.5	
GO:0034387	4-aminobutyrate:pyruvate transaminase activity	skos:exactMatch	RHEA:32263		xref	0.5	
GO:0034417	bisphosphoglycerate 3-phosphatase activity	skos:exactMatch	EC:3.1.3.80		xref	0.5	
GO:0034417	bisphosphoglycerate 3-phosphatase activity	skos:exactMatch	KEGG_REACTION:R09532		xref	0.5	
GO:0034417	bisphosphoglycerate 3-phosphatase activity	skos:exactMatch	MetaCyc:RXN-11102		xref	0.5	
GO:0034417	bisphosphoglycerate 3-phosphatase activity	skos:exactMatch	RHEA:27381		xref	0.5	
GO:0034431	bis(5'-adenosyl)-hexaphosphatase activity	skos:exactMatch	RHEA:32047		xref	0.5	
GO:0034480	phosphatidylcholine phospholipase C activity	skos:exactMatch	EC:3.1.4.3		xref	0.5	
GO:0034480	phosphatidylcholine phospholipase C activity	skos:exactMatch	MetaCyc:PHOSPHOLIPASE-C-RXN		xref	0.5	
GO:0034480	phosphatidylcholine phospholipase C activity	skos:exactMatch	RHEA:10604		xref	0.5	
GO:0034485	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	skos:exactMatch	MetaCyc:RXN-10036		xref	0.5	
GO:0034485	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	skos:exactMatch	RHEA:25528		xref	0.5	
GO:0034520	2-naphthaldehyde dehydrogenase activity	skos:exactMatch	EC:1.2.1.-		xref	0.5	
GO:0034520	2-naphthaldehyde dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0772		xref	0.5	
GO:0034521	1-naphthoic acid dioxygenase activity	skos:exactMatch	EC:1.14.12.-		xref	0.5	
GO:0034521	1-naphthoic acid dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0773		xref	0.5	
GO:0034522	cis-1,2-dihydroxy-1,2-dihydro-8-carboxynaphthalene dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0774		xref	0.5	
GO:0034523	3-formylsalicylate oxidase activity	skos:exactMatch	UM-BBD_reactionID:r0777		xref	0.5	
GO:0034524	2-hydroxyisophthalate decarboxylase activity	skos:exactMatch	UM-BBD_reactionID:r0776		xref	0.5	
GO:0034525	1-naphthaldehyde dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0787		xref	0.5	
GO:0034526	2-methylnaphthalene hydroxylase activity	skos:exactMatch	EC:1.14.13.-		xref	0.5	
GO:0034526	2-methylnaphthalene hydroxylase activity	skos:exactMatch	UM-BBD_reactionID:r0788		xref	0.5	
GO:0034527	1,2-dihydroxy-8-carboxynaphthalene dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0790		xref	0.5	
GO:0034528	2-carboxy-2-hydroxy-8-carboxychromene isomerase activity	skos:exactMatch	EC:5.3.99.-		xref	0.5	
GO:0034528	2-carboxy-2-hydroxy-8-carboxychromene isomerase activity	skos:exactMatch	UM-BBD_reactionID:r0791		xref	0.5	
GO:0034529	2-hydroxy-3-carboxy-benzalpyruvate hydratase-aldolase activity	skos:exactMatch	UM-BBD_reactionID:r0792		xref	0.5	
GO:0034530	4-hydroxymethylsalicyaldehyde dehydrogenase activity	skos:exactMatch	EC:1.2.1.-		xref	0.5	
GO:0034530	4-hydroxymethylsalicyaldehyde dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0767		xref	0.5	
GO:0034531	2-hydroxy-4-hydroxymethylbenzalpyruvate hydratase-aldolase activity	skos:exactMatch	UM-BBD_reactionID:r0766		xref	0.5	
GO:0034532	2-hydroxy-7-hydroxymethylchromene-2-carboxylate isomerase activity	skos:exactMatch	EC:5.3.99.-		xref	0.5	
GO:0034532	2-hydroxy-7-hydroxymethylchromene-2-carboxylate isomerase activity	skos:exactMatch	UM-BBD_reactionID:r0765		xref	0.5	
GO:0034533	1,2-dihydroxy-7-hydroxymethylnaphthalene dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0764		xref	0.5	
GO:0034534	1-methylnaphthalene hydroxylase activity	skos:exactMatch	EC:1.14.13.-		xref	0.5	
GO:0034534	1-methylnaphthalene hydroxylase activity	skos:exactMatch	UM-BBD_reactionID:r0795		xref	0.5	
GO:0034535	1,2-dihydroxy-8-methylnaphthalene dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0781		xref	0.5	
GO:0034536	2-hydroxy-8-methylchromene-2-carboxylate isomerase activity	skos:exactMatch	EC:5.3.99.-		xref	0.5	
GO:0034536	2-hydroxy-8-methylchromene-2-carboxylate isomerase activity	skos:exactMatch	UM-BBD_reactionID:r0782		xref	0.5	
GO:0034537	2-hydroxy-3-methylbenzalpyruvate hydratase-aldolase activity	skos:exactMatch	UM-BBD_reactionID:r0783		xref	0.5	
GO:0034538	3-methylsalicylaldehyde dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0784		xref	0.5	
GO:0034539	3,3',5,5'-tetrabromobisphenol A reductive dehalogenase activity	skos:exactMatch	EC:1.97.1.-		xref	0.5	
GO:0034539	3,3',5,5'-tetrabromobisphenol A reductive dehalogenase activity	skos:exactMatch	UM-BBD_reactionID:r0821		xref	0.5	
GO:0034540	3-monobromobisphenol A reductive dehalogenase activity	skos:exactMatch	EC:1.97.1.-		xref	0.5	
GO:0034540	3-monobromobisphenol A reductive dehalogenase activity	skos:exactMatch	UM-BBD_reactionID:r0824		xref	0.5	
GO:0034541	dimethylarsinite methyltransferase activity	skos:exactMatch	UM-BBD_reactionID:r0806		xref	0.5	
GO:0034542	trimethylarsine oxidase activity	skos:exactMatch	EC:1.97.1.-		xref	0.5	
GO:0034542	trimethylarsine oxidase activity	skos:exactMatch	UM-BBD_reactionID:r0807		xref	0.5	
GO:0034543	5-aminosalicylate dioxygenase activity	skos:exactMatch	EC:1.13.11.-		xref	0.5	
GO:0034543	5-aminosalicylate dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0809		xref	0.5	
GO:0034544	trans-ACOHDA hydrolase activity	skos:exactMatch	EC:3.5.99.-		xref	0.5	
GO:0034544	trans-ACOHDA hydrolase activity	skos:exactMatch	UM-BBD_reactionID:r0810		xref	0.5	
GO:0034545	fumarylpyruvate hydrolase activity	skos:exactMatch	EC:3.7.1.20		xref	0.5	
GO:0034545	fumarylpyruvate hydrolase activity	skos:exactMatch	RHEA:26168		xref	0.5	
GO:0034545	fumarylpyruvate hydrolase activity	skos:exactMatch	UM-BBD_reactionID:r0811		xref	0.5	
GO:0034546	2,4-dichloroaniline reductive dehalogenase activity	skos:exactMatch	EC:1.97.1.-		xref	0.5	
GO:0034546	2,4-dichloroaniline reductive dehalogenase activity	skos:exactMatch	UM-BBD_reactionID:r0819		xref	0.5	
GO:0034547	N-cyclopropylmelamine deaminase activity	skos:exactMatch	MetaCyc:RXN-8018		xref	0.5	
GO:0034547	N-cyclopropylmelamine deaminase activity	skos:exactMatch	UM-BBD_reactionID:r0825		xref	0.5	
GO:0034548	N-cyclopropylammeline deaminase activity	skos:exactMatch	MetaCyc:RXN-8019		xref	0.5	
GO:0034548	N-cyclopropylammeline deaminase activity	skos:exactMatch	UM-BBD_reactionID:r0826		xref	0.5	
GO:0034549	N-cyclopropylammelide alkylamino hydrolase activity	skos:exactMatch	KEGG_REACTION:R06972		xref	0.5	
GO:0034549	N-cyclopropylammelide alkylamino hydrolase activity	skos:exactMatch	MetaCyc:RXN-8020		xref	0.5	
GO:0034549	N-cyclopropylammelide alkylamino hydrolase activity	skos:exactMatch	UM-BBD_reactionID:r0827		xref	0.5	
GO:0034550	dimethylarsinate reductase activity	skos:exactMatch	EC:1.97.1.-		xref	0.5	
GO:0034550	dimethylarsinate reductase activity	skos:exactMatch	UM-BBD_reactionID:r0838		xref	0.5	
GO:0034554	3,3',5-tribromobisphenol A reductive dehalogenase activity	skos:exactMatch	EC:1.97.1.-		xref	0.5	
GO:0034554	3,3',5-tribromobisphenol A reductive dehalogenase activity	skos:exactMatch	UM-BBD_reactionID:r0842		xref	0.5	
GO:0034555	3,3'-dibromobisphenol A reductive dehalogenase activity	skos:exactMatch	EC:1.97.1.-		xref	0.5	
GO:0034555	3,3'-dibromobisphenol A reductive dehalogenase activity	skos:exactMatch	UM-BBD_reactionID:r0844		xref	0.5	
GO:0034556	nitrobenzoate nitroreductase activity	skos:exactMatch	EC:1.7.1.-		xref	0.5	
GO:0034556	nitrobenzoate nitroreductase activity	skos:exactMatch	UM-BBD_reactionID:r0849		xref	0.5	
GO:0034557	2-hydroxylaminobenzoate reductase activity	skos:exactMatch	MetaCyc:RXN-8848		xref	0.5	
GO:0034557	2-hydroxylaminobenzoate reductase activity	skos:exactMatch	UM-BBD_reactionID:r0850		xref	0.5	
GO:0034558	technetium (VII) reductase activity	skos:exactMatch	UM-BBD_reactionID:r0859		xref	0.5	
GO:0034559	bisphenol A hydroxylase B activity	skos:exactMatch	UM-BBD_reactionID:r0860		xref	0.5	
GO:0034560	bisphenol A hydroxylase A activity	skos:exactMatch	EC:1.14.13.-		xref	0.5	
GO:0034560	bisphenol A hydroxylase A activity	skos:exactMatch	UM-BBD_reactionID:r0861		xref	0.5	
GO:0034561	1,2-bis(4-hydroxyphenyl)-2-proponol dehydratase activity	skos:exactMatch	UM-BBD_reactionID:r0862		xref	0.5	
GO:0034562	2,2-bis(4-hydroxyphenyl)-1-propanol hydroxylase activity	skos:exactMatch	UM-BBD_reactionID:r0864		xref	0.5	
GO:0034563	2,3-bis(4-hydroxyphenyl)-1,2-propanediol dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0867		xref	0.5	
GO:0034564	4,4'-dihydroxy-alpha-methylstilbene dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0866		xref	0.5	
GO:0034565	1-nitro-1,2-dihydro-1,3,5-triazine hydrolase activity	skos:exactMatch	EC:3.5.99.-		xref	0.5	
GO:0034565	1-nitro-1,2-dihydro-1,3,5-triazine hydrolase activity	skos:exactMatch	UM-BBD_reactionID:r0872		xref	0.5	
GO:0034567	chromate reductase activity	skos:exactMatch	EC:1.97.1.-		xref	0.5	
GO:0034567	chromate reductase activity	skos:exactMatch	UM-BBD_reactionID:r0884		xref	0.5	
GO:0034568	isoproturon dimethylaminedehydrogenase activity	skos:exactMatch	EC:1.5.99.-		xref	0.5	
GO:0034568	isoproturon dimethylaminedehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0892		xref	0.5	
GO:0034569	monodemethylisoproturon dehydrogenase activity	skos:exactMatch	EC:1.17.99.-		xref	0.5	
GO:0034569	monodemethylisoproturon dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0893		xref	0.5	
GO:0034570	hydroxymonomethylisoproturon dimethylaminedehydrogenase activity	skos:exactMatch	EC:1.5.99.-		xref	0.5	
GO:0034570	hydroxymonomethylisoproturon dimethylaminedehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0894		xref	0.5	
GO:0034571	4'-(2-hydroxyisopropyl)phenylurea amidohydrolase activity	skos:exactMatch	UM-BBD_reactionID:r0895		xref	0.5	
GO:0034572	monodemethylisoproturon dimethylaminedehydrogenase activity	skos:exactMatch	EC:1.5.99.-		xref	0.5	
GO:0034572	monodemethylisoproturon dimethylaminedehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0897		xref	0.5	
GO:0034573	didemethylisoproturon amidohydrolase activity	skos:exactMatch	UM-BBD_reactionID:r0898		xref	0.5	
GO:0034574	didemethylisoproturon dehydrogenase activity	skos:exactMatch	EC:1.17.99.-		xref	0.5	
GO:0034574	didemethylisoproturon dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0899		xref	0.5	
GO:0034575	4-isopropylaniline dehydrogenase activity	skos:exactMatch	EC:1.17.99.-		xref	0.5	
GO:0034575	4-isopropylaniline dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0901		xref	0.5	
GO:0034576	N-isopropylacetanilide amidohydrolase activity	skos:exactMatch	UM-BBD_reactionID:r0913		xref	0.5	
GO:0034577	N-isopropylacetaniline monooxygenase activity	skos:exactMatch	EC:1.14.15.-		xref	0.5	
GO:0034577	N-isopropylacetaniline monooxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0914		xref	0.5	
GO:0034578	limonene 8-hydratase activity	skos:exactMatch	UM-BBD_reactionID:r0916		xref	0.5	
GO:0034579	(1-methylpentyl)succinate synthase activity	skos:exactMatch	UM-BBD_reactionID:r0920		xref	0.5	
GO:0034580	4-methyloctanoyl-CoA dehydrogenase activity	skos:exactMatch	EC:1.3.99.-		xref	0.5	
GO:0034580	4-methyloctanoyl-CoA dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0924		xref	0.5	
GO:0034581	4-methyloct-2-enoyl-CoA hydratase activity	skos:exactMatch	UM-BBD_reactionID:r0925		xref	0.5	
GO:0034582	3-hydroxy-4-methyloctanoyl-CoA dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0926		xref	0.5	
GO:0034597	phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity	skos:exactMatch	EC:3.1.3.66		xref	0.5	
GO:0034597	phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity	skos:exactMatch	MetaCyc:3.1.3.66-RXN		xref	0.5	
GO:0034601	oxoglutarate dehydrogenase [NAD(P)+] activity	skos:exactMatch	EC:1.2.1.52		xref	0.5	
GO:0034602	oxoglutarate dehydrogenase (NAD+) activity	skos:exactMatch	EC:1.2.1.105		xref	0.5	
GO:0034602	oxoglutarate dehydrogenase (NAD+) activity	skos:exactMatch	KEGG_REACTION:R08549		xref	0.5	
GO:0034602	oxoglutarate dehydrogenase (NAD+) activity	skos:exactMatch	MetaCyc:2OXOGLUTARATEDEH-RXN		xref	0.5	
GO:0034602	oxoglutarate dehydrogenase (NAD+) activity	skos:exactMatch	RHEA:27786		xref	0.5	
GO:0034604	pyruvate dehydrogenase (NAD+) activity	skos:exactMatch	KEGG_REACTION:R00209		xref	0.5	
GO:0034604	pyruvate dehydrogenase (NAD+) activity	skos:exactMatch	MetaCyc:PYRUVDEH-RXN		xref	0.5	
GO:0034604	pyruvate dehydrogenase (NAD+) activity	skos:exactMatch	RHEA:28042		xref	0.5	
GO:0034700	allulose 6-phosphate 3-epimerase activity	skos:exactMatch	MetaCyc:RXN0-304		xref	0.5	
GO:0034700	allulose 6-phosphate 3-epimerase activity	skos:exactMatch	RHEA:28426		xref	0.5	
GO:0034736	cholesterol O-acyltransferase activity	skos:exactMatch	EC:2.3.1.26		xref	0.5	
GO:0034736	cholesterol O-acyltransferase activity	skos:exactMatch	KEGG_REACTION:R01461		xref	0.5	
GO:0034736	cholesterol O-acyltransferase activity	skos:exactMatch	MetaCyc:STEROL-O-ACYLTRANSFERASE-RXN		xref	0.5	
GO:0034736	cholesterol O-acyltransferase activity	skos:exactMatch	RHEA:17729		xref	0.5	
GO:0034768	(E)-beta-ocimene synthase activity	skos:exactMatch	EC:4.2.3.106		xref	0.5	
GO:0034768	(E)-beta-ocimene synthase activity	skos:exactMatch	MetaCyc:RXN-5109		xref	0.5	
GO:0034768	(E)-beta-ocimene synthase activity	skos:exactMatch	RHEA:32691		xref	0.5	
GO:0034778	2-hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r1003		xref	0.5	
GO:0034779	4-isopropenyl-2-ketocyclohexane-1-carboxyl-CoA hydrolase activity	skos:exactMatch	UM-BBD_reactionID:r1004		xref	0.5	
GO:0034780	glyphosate dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0073		xref	0.5	
GO:0034781	N-cyclohexylformamide amidohydrolase activity	skos:exactMatch	UM-BBD_reactionID:r1030		xref	0.5	
GO:0034782	dimethylmalonate decarboxylase activity	skos:exactMatch	UM-BBD_reactionID:r1031		xref	0.5	
GO:0034783	pivalate-CoA ligase activity	skos:exactMatch	UM-BBD_reactionID:r1032		xref	0.5	
GO:0034784	pivalyl-CoA mutase activity	skos:exactMatch	EC:5.4.99.-		xref	0.5	
GO:0034784	pivalyl-CoA mutase activity	skos:exactMatch	UM-BBD_reactionID:r1033		xref	0.5	
GO:0034785	salicylate 5-hydroxylase activity	skos:exactMatch	EC:1.14.13.172		xref	0.5	
GO:0034785	salicylate 5-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-10446		xref	0.5	
GO:0034785	salicylate 5-hydroxylase activity	skos:exactMatch	RHEA:35307		xref	0.5	
GO:0034785	salicylate 5-hydroxylase activity	skos:exactMatch	UM-BBD_reactionID:r1034		xref	0.5	
GO:0034786	9-fluorenone-3,4-dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r1039		xref	0.5	
GO:0034787	1-hydro-1,1a-dihydroxy-9-fluorenone dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r1040		xref	0.5	
GO:0034788	2,3-dihydroxy-2'-carboxybiphenyl 1,2-dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r1041		xref	0.5	
GO:0034789	2-hydroxy-6-oxo-6-(2-carboxyphenyl)-hexa-2,4-dienoate hydrolase activity	skos:exactMatch	UM-BBD_reactionID:r1042		xref	0.5	
GO:0034790	3,4-dihydroxy-3,4-dihydrofluorene dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r1043		xref	0.5	
GO:0034791	isobutylamine N-hydroxylase activity	skos:exactMatch	EC:1.14.13.-		xref	0.5	
GO:0034791	isobutylamine N-hydroxylase activity	skos:exactMatch	UM-BBD_reactionID:r1053		xref	0.5	
GO:0034792	hypophosphite dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r1058		xref	0.5	
GO:0034793	cyclopropanecarboxylate-CoA ligase activity	skos:exactMatch	UM-BBD_reactionID:r1056		xref	0.5	
GO:0034794	cyclopropanecarboxyl-CoA decyclase activity	skos:exactMatch	EC:5.5.1.-		xref	0.5	
GO:0034794	cyclopropanecarboxyl-CoA decyclase activity	skos:exactMatch	UM-BBD_reactionID:r1057		xref	0.5	
GO:0034795	cyclohexane monooxygenase activity	skos:exactMatch	EC:1.14.15.-		xref	0.5	
GO:0034795	cyclohexane monooxygenase activity	skos:exactMatch	KEGG_REACTION:R06945		xref	0.5	
GO:0034795	cyclohexane monooxygenase activity	skos:exactMatch	MetaCyc:RXN-8697		xref	0.5	
GO:0034795	cyclohexane monooxygenase activity	skos:exactMatch	UM-BBD_reactionID:r1059		xref	0.5	
